component,category,subcategory,baseline_date,Spring_flag,Winter_flag,projected_fiscal_year,projected_year_number,value
outlay,Discretionary,Total Discretionary,2019-01-01,FALSE,FALSE,2024,6,1362.125
outlay,Discretionary,Total Discretionary,2019-01-01,FALSE,FALSE,2025,7,1398.692
outlay,Discretionary,Total Discretionary,2019-01-01,FALSE,FALSE,2026,8,1431.366
outlay,Discretionary,Total Discretionary,2019-01-01,FALSE,FALSE,2027,9,1464.602
outlay,Discretionary,Total Discretionary,2019-01-01,FALSE,FALSE,2028,10,1504.674
outlay,Discretionary,Total Discretionary,2019-01-01,FALSE,FALSE,2029,11,1529.718
outlay,Discretionary,Defense Discretionary,2019-01-01,FALSE,FALSE,2019,1,664.158
outlay,Discretionary,Defense Discretionary,2019-01-01,FALSE,FALSE,2020,2,648.268
outlay,Discretionary,Defense Discretionary,2019-01-01,FALSE,FALSE,2021,3,651.931
outlay,Discretionary,Defense Discretionary,2019-01-01,FALSE,FALSE,2022,4,667.252
outlay,Discretionary,Defense Discretionary,2019-01-01,FALSE,FALSE,2023,5,675.224
outlay,Discretionary,Defense Discretionary,2019-01-01,FALSE,FALSE,2024,6,685.248
outlay,Discretionary,Defense Discretionary,2019-01-01,FALSE,FALSE,2025,7,706.115
outlay,Discretionary,Defense Discretionary,2019-01-01,FALSE,FALSE,2026,8,722.872
outlay,Discretionary,Defense Discretionary,2019-01-01,FALSE,FALSE,2027,9,740.392
outlay,Discretionary,Defense Discretionary,2019-01-01,FALSE,FALSE,2028,10,763.77
outlay,Discretionary,Defense Discretionary,2019-01-01,FALSE,FALSE,2029,11,770.841
outlay,Discretionary,Nondefense Discretionary,2019-01-01,FALSE,FALSE,2019,1,669.892
outlay,Discretionary,Nondefense Discretionary,2019-01-01,FALSE,FALSE,2020,2,646.952
outlay,Discretionary,Nondefense Discretionary,2019-01-01,FALSE,FALSE,2021,3,646.881
outlay,Discretionary,Nondefense Discretionary,2019-01-01,FALSE,FALSE,2022,4,651.926
outlay,Discretionary,Nondefense Discretionary,2019-01-01,FALSE,FALSE,2023,5,663.273
outlay,Discretionary,Nondefense Discretionary,2019-01-01,FALSE,FALSE,2024,6,676.877
outlay,Discretionary,Nondefense Discretionary,2019-01-01,FALSE,FALSE,2025,7,692.577
outlay,Discretionary,Nondefense Discretionary,2019-01-01,FALSE,FALSE,2026,8,708.494
outlay,Discretionary,Nondefense Discretionary,2019-01-01,FALSE,FALSE,2027,9,724.21
outlay,Discretionary,Nondefense Discretionary,2019-01-01,FALSE,FALSE,2028,10,740.904
outlay,Discretionary,Nondefense Discretionary,2019-01-01,FALSE,FALSE,2029,11,758.877
outlay,Net Interest,Net Interest,2019-01-01,FALSE,FALSE,2019,1,383.489
outlay,Net Interest,Net Interest,2019-01-01,FALSE,FALSE,2020,2,459.717
outlay,Net Interest,Net Interest,2019-01-01,FALSE,FALSE,2021,3,520.686
outlay,Net Interest,Net Interest,2019-01-01,FALSE,FALSE,2022,4,580.563
outlay,Net Interest,Net Interest,2019-01-01,FALSE,FALSE,2023,5,637.413
outlay,Net Interest,Net Interest,2019-01-01,FALSE,FALSE,2024,6,683.804
outlay,Net Interest,Net Interest,2019-01-01,FALSE,FALSE,2025,7,724.212
outlay,Net Interest,Net Interest,2019-01-01,FALSE,FALSE,2026,8,771.644
outlay,Net Interest,Net Interest,2019-01-01,FALSE,FALSE,2027,9,821.122
outlay,Net Interest,Net Interest,2019-01-01,FALSE,FALSE,2028,10,876.038
outlay,Net Interest,Net Interest,2019-01-01,FALSE,FALSE,2029,11,928.054
outlay,Total,Total,2019-05-01,TRUE,FALSE,2019,1,4431.362
outlay,Total,Total,2019-05-01,TRUE,FALSE,2020,2,4571.052
outlay,Total,Total,2019-05-01,TRUE,FALSE,2021,3,4793.904
outlay,Total,Total,2019-05-01,TRUE,FALSE,2022,4,5117.4
outlay,Total,Total,2019-05-01,TRUE,FALSE,2023,5,5318.032
outlay,Total,Total,2019-05-01,TRUE,FALSE,2024,6,5506.41
outlay,Total,Total,2019-05-01,TRUE,FALSE,2025,7,5822.041
outlay,Total,Total,2019-05-01,TRUE,FALSE,2026,8,6120.606
outlay,Total,Total,2019-05-01,TRUE,FALSE,2027,9,6402.153
outlay,Total,Total,2019-05-01,TRUE,FALSE,2028,10,6831.77
outlay,Total,Total,2019-05-01,TRUE,FALSE,2029,11,6969.199
outlay,Mandatory,Total Mandatory,2019-05-01,TRUE,FALSE,2019,1,2720.122
outlay,Mandatory,Total Mandatory,2019-05-01,TRUE,FALSE,2020,2,2823.191
outlay,Mandatory,Total Mandatory,2019-05-01,TRUE,FALSE,2021,3,2977.985
outlay,Mandatory,Total Mandatory,2019-05-01,TRUE,FALSE,2022,4,3221.433
outlay,Mandatory,Total Mandatory,2019-05-01,TRUE,FALSE,2023,5,3343.833
outlay,Mandatory,Total Mandatory,2019-05-01,TRUE,FALSE,2024,6,3462.017
outlay,Mandatory,Total Mandatory,2019-05-01,TRUE,FALSE,2025,7,3701.691
outlay,Mandatory,Total Mandatory,2019-05-01,TRUE,FALSE,2026,8,3920.285
outlay,Mandatory,Total Mandatory,2019-05-01,TRUE,FALSE,2027,9,4119.5
outlay,Mandatory,Total Mandatory,2019-05-01,TRUE,FALSE,2028,10,4455.291
outlay,Mandatory,Total Mandatory,2019-05-01,TRUE,FALSE,2029,11,4516.559
outlay,Mandatory,Social Security,2019-05-01,TRUE,FALSE,2019,1,1037.593
outlay,Mandatory,Social Security,2019-05-01,TRUE,FALSE,2020,2,1098.718
outlay,Mandatory,Social Security,2019-05-01,TRUE,FALSE,2021,3,1165.779
outlay,Mandatory,Social Security,2019-05-01,TRUE,FALSE,2022,4,1237.939
outlay,Mandatory,Social Security,2019-05-01,TRUE,FALSE,2023,5,1313.08
outlay,Mandatory,Social Security,2019-05-01,TRUE,FALSE,2024,6,1390.918
outlay,Mandatory,Social Security,2019-05-01,TRUE,FALSE,2025,7,1472.288
outlay,Mandatory,Social Security,2019-05-01,TRUE,FALSE,2026,8,1556.08
outlay,Mandatory,Social Security,2019-05-01,TRUE,FALSE,2027,9,1644.26
outlay,Mandatory,Social Security,2019-05-01,TRUE,FALSE,2028,10,1736.98
outlay,Mandatory,Social Security,2019-05-01,TRUE,FALSE,2029,11,1832.22
outlay,Mandatory,Medicare,2019-05-01,TRUE,FALSE,2019,1,630.318
outlay,Mandatory,Medicare,2019-05-01,TRUE,FALSE,2020,2,671.209
outlay,Mandatory,Medicare,2019-05-01,TRUE,FALSE,2021,3,725.459
outlay,Mandatory,Medicare,2019-05-01,TRUE,FALSE,2022,4,825.824
outlay,Mandatory,Medicare,2019-05-01,TRUE,FALSE,2023,5,843.197
outlay,Mandatory,Medicare,2019-05-01,TRUE,FALSE,2024,6,858.543
outlay,Mandatory,Medicare,2019-05-01,TRUE,FALSE,2025,7,964.335
outlay,Mandatory,Medicare,2019-05-01,TRUE,FALSE,2026,8,1032.484
outlay,Mandatory,Medicare,2019-05-01,TRUE,FALSE,2027,9,1106.699
outlay,Mandatory,Medicare,2019-05-01,TRUE,FALSE,2028,10,1258.782
outlay,Mandatory,Medicare,2019-05-01,TRUE,FALSE,2029,11,1213.645
outlay,Mandatory,Medicaid,2019-05-01,TRUE,FALSE,2019,1,404.546
outlay,Mandatory,Medicaid,2019-05-01,TRUE,FALSE,2020,2,418.423
outlay,Mandatory,Medicaid,2019-05-01,TRUE,FALSE,2021,3,437.517
outlay,Mandatory,Medicaid,2019-05-01,TRUE,FALSE,2022,4,464.254
outlay,Mandatory,Medicaid,2019-05-01,TRUE,FALSE,2023,5,492.48
outlay,Mandatory,Medicaid,2019-05-01,TRUE,FALSE,2024,6,521.144
outlay,Mandatory,Medicaid,2019-05-01,TRUE,FALSE,2025,7,551.853
outlay,Mandatory,Medicaid,2019-05-01,TRUE,FALSE,2026,8,584.837
outlay,Mandatory,Medicaid,2019-05-01,TRUE,FALSE,2027,9,619.279
outlay,Mandatory,Medicaid,2019-05-01,TRUE,FALSE,2028,10,655.413
outlay,Mandatory,Medicaid,2019-05-01,TRUE,FALSE,2029,11,693.995
outlay,Mandatory,Fannie Freddie,2019-05-01,TRUE,FALSE,2019,1,-24
outlay,Mandatory,Fannie Freddie,2019-05-01,TRUE,FALSE,2020,2,1.5
outlay,Mandatory,Fannie Freddie,2019-05-01,TRUE,FALSE,2021,3,1.6
outlay,Mandatory,Fannie Freddie,2019-05-01,TRUE,FALSE,2022,4,3.1
outlay,Mandatory,Fannie Freddie,2019-05-01,TRUE,FALSE,2023,5,3
outlay,Mandatory,Fannie Freddie,2019-05-01,TRUE,FALSE,2024,6,3.3
outlay,Mandatory,Fannie Freddie,2019-05-01,TRUE,FALSE,2025,7,3.6
outlay,Mandatory,Fannie Freddie,2019-05-01,TRUE,FALSE,2026,8,3.9
outlay,Mandatory,Fannie Freddie,2019-05-01,TRUE,FALSE,2027,9,4.1
outlay,Mandatory,Fannie Freddie,2019-05-01,TRUE,FALSE,2028,10,4.1
outlay,Mandatory,Fannie Freddie,2019-05-01,TRUE,FALSE,2029,11,4.3
outlay,Mandatory,Other Mandatory,2019-05-01,TRUE,FALSE,2019,1,647.665
outlay,Mandatory,Other Mandatory,2019-05-01,TRUE,FALSE,2020,2,634.841
outlay,Mandatory,Other Mandatory,2019-05-01,TRUE,FALSE,2021,3,649.23
outlay,Mandatory,Other Mandatory,2019-05-01,TRUE,FALSE,2022,4,693.416
outlay,Mandatory,Other Mandatory,2019-05-01,TRUE,FALSE,2023,5,695.076
outlay,Mandatory,Other Mandatory,2019-05-01,TRUE,FALSE,2024,6,691.412
outlay,Mandatory,Other Mandatory,2019-05-01,TRUE,FALSE,2025,7,713.215
outlay,Mandatory,Other Mandatory,2019-05-01,TRUE,FALSE,2026,8,746.884
outlay,Mandatory,Other Mandatory,2019-05-01,TRUE,FALSE,2027,9,749.262
outlay,Mandatory,Other Mandatory,2019-05-01,TRUE,FALSE,2028,10,804.116
outlay,Mandatory,Other Mandatory,2019-05-01,TRUE,FALSE,2029,11,776.699
outlay,Discretionary,Total Discretionary,2019-05-01,TRUE,FALSE,2019,1,1329.62
outlay,Discretionary,Total Discretionary,2019-05-01,TRUE,FALSE,2020,2,1292.424
outlay,Discretionary,Total Discretionary,2019-05-01,TRUE,FALSE,2021,3,1299.204
outlay,Discretionary,Total Discretionary,2019-05-01,TRUE,FALSE,2022,4,1318.333
outlay,Discretionary,Total Discretionary,2019-05-01,TRUE,FALSE,2023,5,1339.74
outlay,Discretionary,Total Discretionary,2019-05-01,TRUE,FALSE,2024,6,1363.045
outlay,Discretionary,Total Discretionary,2019-05-01,TRUE,FALSE,2025,7,1399.403
outlay,Discretionary,Total Discretionary,2019-05-01,TRUE,FALSE,2026,8,1432.232
outlay,Discretionary,Total Discretionary,2019-05-01,TRUE,FALSE,2027,9,1465.863
outlay,Discretionary,Total Discretionary,2019-05-01,TRUE,FALSE,2028,10,1506.275
outlay,Discretionary,Total Discretionary,2019-05-01,TRUE,FALSE,2029,11,1531.78
outlay,Discretionary,Defense Discretionary,2019-05-01,TRUE,FALSE,2019,1,666.006
outlay,Discretionary,Defense Discretionary,2019-05-01,TRUE,FALSE,2020,2,648.439
outlay,Discretionary,Defense Discretionary,2019-05-01,TRUE,FALSE,2021,3,652.297
outlay,Discretionary,Defense Discretionary,2019-05-01,TRUE,FALSE,2022,4,667.639
outlay,Discretionary,Defense Discretionary,2019-05-01,TRUE,FALSE,2023,5,675.404
outlay,Discretionary,Defense Discretionary,2019-05-01,TRUE,FALSE,2024,6,685.473
outlay,Discretionary,Defense Discretionary,2019-05-01,TRUE,FALSE,2025,7,706.327
outlay,Discretionary,Defense Discretionary,2019-05-01,TRUE,FALSE,2026,8,723.068
outlay,Discretionary,Defense Discretionary,2019-05-01,TRUE,FALSE,2027,9,740.575
outlay,Discretionary,Defense Discretionary,2019-05-01,TRUE,FALSE,2028,10,763.944
outlay,Discretionary,Defense Discretionary,2019-05-01,TRUE,FALSE,2029,11,770.985
outlay,Discretionary,Nondefense Discretionary,2019-05-01,TRUE,FALSE,2019,1,663.614
outlay,Discretionary,Nondefense Discretionary,2019-05-01,TRUE,FALSE,2020,2,643.985
outlay,Discretionary,Nondefense Discretionary,2019-05-01,TRUE,FALSE,2021,3,646.907
outlay,Discretionary,Nondefense Discretionary,2019-05-01,TRUE,FALSE,2022,4,650.694
outlay,Discretionary,Nondefense Discretionary,2019-05-01,TRUE,FALSE,2023,5,664.336
outlay,Discretionary,Nondefense Discretionary,2019-05-01,TRUE,FALSE,2024,6,677.572
outlay,Discretionary,Nondefense Discretionary,2019-05-01,TRUE,FALSE,2025,7,693.076
outlay,Discretionary,Nondefense Discretionary,2019-05-01,TRUE,FALSE,2026,8,709.164
outlay,Discretionary,Nondefense Discretionary,2019-05-01,TRUE,FALSE,2027,9,725.288
outlay,Discretionary,Nondefense Discretionary,2019-05-01,TRUE,FALSE,2028,10,742.331
outlay,Discretionary,Nondefense Discretionary,2019-05-01,TRUE,FALSE,2029,11,760.795
outlay,Net Interest,Net Interest,2019-05-01,TRUE,FALSE,2019,1,381.62
outlay,Net Interest,Net Interest,2019-05-01,TRUE,FALSE,2020,2,455.437
outlay,Net Interest,Net Interest,2019-05-01,TRUE,FALSE,2021,3,516.715
outlay,Net Interest,Net Interest,2019-05-01,TRUE,FALSE,2022,4,577.634
outlay,Net Interest,Net Interest,2019-05-01,TRUE,FALSE,2023,5,634.459
outlay,Net Interest,Net Interest,2019-05-01,TRUE,FALSE,2024,6,681.348
outlay,Net Interest,Net Interest,2019-05-01,TRUE,FALSE,2025,7,720.947
outlay,Net Interest,Net Interest,2019-05-01,TRUE,FALSE,2026,8,768.089
outlay,Net Interest,Net Interest,2019-05-01,TRUE,FALSE,2027,9,816.79
outlay,Net Interest,Net Interest,2019-05-01,TRUE,FALSE,2028,10,870.204
outlay,Net Interest,Net Interest,2019-05-01,TRUE,FALSE,2029,11,920.86
outlay,Total,Total,2019-08-01,FALSE,FALSE,2019,1,4434.921
outlay,Total,Total,2019-08-01,FALSE,FALSE,2020,2,4626.078
outlay,Total,Total,2019-08-01,FALSE,FALSE,2021,3,4824.525
outlay,Total,Total,2019-08-01,FALSE,FALSE,2022,4,5126.476
outlay,Total,Total,2019-08-01,FALSE,FALSE,2023,5,5341.431
outlay,Total,Total,2019-08-01,FALSE,FALSE,2024,6,5539.422
outlay,Total,Total,2019-08-01,FALSE,FALSE,2025,7,5865.162
outlay,Total,Total,2019-08-01,FALSE,FALSE,2026,8,6170.426
outlay,Total,Total,2019-08-01,FALSE,FALSE,2027,9,6461.827
outlay,Total,Total,2019-08-01,FALSE,FALSE,2028,10,6864.079
outlay,Total,Total,2019-08-01,FALSE,FALSE,2029,11,6992.932
outlay,Mandatory,Total Mandatory,2019-08-01,FALSE,FALSE,2019,1,2730.936
outlay,Mandatory,Total Mandatory,2019-08-01,FALSE,FALSE,2020,2,2836.141
outlay,Mandatory,Total Mandatory,2019-08-01,FALSE,FALSE,2021,3,2960.62
outlay,Mandatory,Total Mandatory,2019-08-01,FALSE,FALSE,2022,4,3188.895
outlay,Mandatory,Total Mandatory,2019-08-01,FALSE,FALSE,2023,5,3322.893
outlay,Mandatory,Total Mandatory,2019-08-01,FALSE,FALSE,2024,6,3442.969
outlay,Mandatory,Total Mandatory,2019-08-01,FALSE,FALSE,2025,7,3678.716
outlay,Mandatory,Total Mandatory,2019-08-01,FALSE,FALSE,2026,8,3895.652
outlay,Mandatory,Total Mandatory,2019-08-01,FALSE,FALSE,2027,9,4097.388
outlay,Mandatory,Total Mandatory,2019-08-01,FALSE,FALSE,2028,10,4400.623
outlay,Mandatory,Total Mandatory,2019-08-01,FALSE,FALSE,2029,11,4449.828
outlay,Mandatory,Social Security,2019-08-01,FALSE,FALSE,2019,1,1037.794
outlay,Mandatory,Social Security,2019-08-01,FALSE,FALSE,2020,2,1096.501
outlay,Mandatory,Social Security,2019-08-01,FALSE,FALSE,2021,3,1160.062
outlay,Mandatory,Social Security,2019-08-01,FALSE,FALSE,2022,4,1229.962
outlay,Mandatory,Social Security,2019-08-01,FALSE,FALSE,2023,5,1304.103
outlay,Mandatory,Social Security,2019-08-01,FALSE,FALSE,2024,6,1381.44
outlay,Mandatory,Social Security,2019-08-01,FALSE,FALSE,2025,7,1462.097
outlay,Mandatory,Social Security,2019-08-01,FALSE,FALSE,2026,8,1545.092
outlay,Mandatory,Social Security,2019-08-01,FALSE,FALSE,2027,9,1632.774
outlay,Mandatory,Social Security,2019-08-01,FALSE,FALSE,2028,10,1724.891
outlay,Mandatory,Social Security,2019-08-01,FALSE,FALSE,2029,11,1819.529
outlay,Mandatory,Medicare,2019-08-01,FALSE,FALSE,2019,1,635.537
outlay,Mandatory,Medicare,2019-08-01,FALSE,FALSE,2020,2,673.298
outlay,Mandatory,Medicare,2019-08-01,FALSE,FALSE,2021,3,720.57
outlay,Mandatory,Medicare,2019-08-01,FALSE,FALSE,2022,4,813.963
outlay,Mandatory,Medicare,2019-08-01,FALSE,FALSE,2023,5,837.184
outlay,Mandatory,Medicare,2019-08-01,FALSE,FALSE,2024,6,853.623
outlay,Mandatory,Medicare,2019-08-01,FALSE,FALSE,2025,7,958.796
outlay,Mandatory,Medicare,2019-08-01,FALSE,FALSE,2026,8,1026.208
outlay,Mandatory,Medicare,2019-08-01,FALSE,FALSE,2027,9,1105.91
outlay,Mandatory,Medicare,2019-08-01,FALSE,FALSE,2028,10,1234.798
outlay,Mandatory,Medicare,2019-08-01,FALSE,FALSE,2029,11,1178.865
outlay,Mandatory,Medicaid,2019-08-01,FALSE,FALSE,2019,1,403.595
outlay,Mandatory,Medicaid,2019-08-01,FALSE,FALSE,2020,2,417.543
outlay,Mandatory,Medicaid,2019-08-01,FALSE,FALSE,2021,3,436.107
outlay,Mandatory,Medicaid,2019-08-01,FALSE,FALSE,2022,4,462.127
outlay,Mandatory,Medicaid,2019-08-01,FALSE,FALSE,2023,5,490.187
outlay,Mandatory,Medicaid,2019-08-01,FALSE,FALSE,2024,6,518.684
outlay,Mandatory,Medicaid,2019-08-01,FALSE,FALSE,2025,7,549.206
outlay,Mandatory,Medicaid,2019-08-01,FALSE,FALSE,2026,8,582.005
outlay,Mandatory,Medicaid,2019-08-01,FALSE,FALSE,2027,9,616.254
outlay,Mandatory,Medicaid,2019-08-01,FALSE,FALSE,2028,10,652.257
outlay,Mandatory,Medicaid,2019-08-01,FALSE,FALSE,2029,11,690.819
outlay,Mandatory,Fannie Freddie,2019-08-01,FALSE,FALSE,2019,1,-24
outlay,Mandatory,Fannie Freddie,2019-08-01,FALSE,FALSE,2020,2,1.5
outlay,Mandatory,Fannie Freddie,2019-08-01,FALSE,FALSE,2021,3,1.6
outlay,Mandatory,Fannie Freddie,2019-08-01,FALSE,FALSE,2022,4,3.1
outlay,Mandatory,Fannie Freddie,2019-08-01,FALSE,FALSE,2023,5,3
outlay,Mandatory,Fannie Freddie,2019-08-01,FALSE,FALSE,2024,6,3.3
outlay,Mandatory,Fannie Freddie,2019-08-01,FALSE,FALSE,2025,7,3.6
outlay,Mandatory,Fannie Freddie,2019-08-01,FALSE,FALSE,2026,8,3.9
outlay,Mandatory,Fannie Freddie,2019-08-01,FALSE,FALSE,2027,9,4.1
outlay,Mandatory,Fannie Freddie,2019-08-01,FALSE,FALSE,2028,10,4.1
outlay,Mandatory,Fannie Freddie,2019-08-01,FALSE,FALSE,2029,11,4.3
outlay,Mandatory,Other Mandatory,2019-08-01,FALSE,FALSE,2019,1,654.01
outlay,Mandatory,Other Mandatory,2019-08-01,FALSE,FALSE,2020,2,648.799
outlay,Mandatory,Other Mandatory,2019-08-01,FALSE,FALSE,2021,3,643.881
outlay,Mandatory,Other Mandatory,2019-08-01,FALSE,FALSE,2022,4,682.843
outlay,Mandatory,Other Mandatory,2019-08-01,FALSE,FALSE,2023,5,691.419
outlay,Mandatory,Other Mandatory,2019-08-01,FALSE,FALSE,2024,6,689.222
outlay,Mandatory,Other Mandatory,2019-08-01,FALSE,FALSE,2025,7,708.617
outlay,Mandatory,Other Mandatory,2019-08-01,FALSE,FALSE,2026,8,742.347
outlay,Mandatory,Other Mandatory,2019-08-01,FALSE,FALSE,2027,9,742.45
outlay,Mandatory,Other Mandatory,2019-08-01,FALSE,FALSE,2028,10,788.677
outlay,Mandatory,Other Mandatory,2019-08-01,FALSE,FALSE,2029,11,760.615
outlay,Discretionary,Total Discretionary,2019-08-01,FALSE,FALSE,2019,1,1332.358
outlay,Discretionary,Total Discretionary,2019-08-01,FALSE,FALSE,2020,2,1399.574
outlay,Discretionary,Total Discretionary,2019-08-01,FALSE,FALSE,2021,3,1445.604
outlay,Discretionary,Total Discretionary,2019-08-01,FALSE,FALSE,2022,4,1481.278
outlay,Discretionary,Total Discretionary,2019-08-01,FALSE,FALSE,2023,5,1512.541
outlay,Discretionary,Total Discretionary,2019-08-01,FALSE,FALSE,2024,6,1542.566
outlay,Discretionary,Total Discretionary,2019-08-01,FALSE,FALSE,2025,7,1584.259
outlay,Discretionary,Total Discretionary,2019-08-01,FALSE,FALSE,2026,8,1622.093
outlay,Discretionary,Total Discretionary,2019-08-01,FALSE,FALSE,2027,9,1660.572
outlay,Discretionary,Total Discretionary,2019-08-01,FALSE,FALSE,2028,10,1705.786
outlay,Discretionary,Total Discretionary,2019-08-01,FALSE,FALSE,2029,11,1736.21
outlay,Discretionary,Defense Discretionary,2019-08-01,FALSE,FALSE,2019,1,670.365
outlay,Discretionary,Defense Discretionary,2019-08-01,FALSE,FALSE,2020,2,699.956
outlay,Discretionary,Defense Discretionary,2019-08-01,FALSE,FALSE,2021,3,721.464
outlay,Discretionary,Defense Discretionary,2019-08-01,FALSE,FALSE,2022,4,744.721
outlay,Discretionary,Defense Discretionary,2019-08-01,FALSE,FALSE,2023,5,757.789
outlay,Discretionary,Defense Discretionary,2019-08-01,FALSE,FALSE,2024,6,771.331
outlay,Discretionary,Defense Discretionary,2019-08-01,FALSE,FALSE,2025,7,794.952
outlay,Discretionary,Defense Discretionary,2019-08-01,FALSE,FALSE,2026,8,814.017
outlay,Discretionary,Defense Discretionary,2019-08-01,FALSE,FALSE,2027,9,833.779
outlay,Discretionary,Defense Discretionary,2019-08-01,FALSE,FALSE,2028,10,859.288
outlay,Discretionary,Defense Discretionary,2019-08-01,FALSE,FALSE,2029,11,868.648
outlay,Discretionary,Nondefense Discretionary,2019-08-01,FALSE,FALSE,2019,1,661.993
outlay,Discretionary,Nondefense Discretionary,2019-08-01,FALSE,FALSE,2020,2,699.618
outlay,Discretionary,Nondefense Discretionary,2019-08-01,FALSE,FALSE,2021,3,724.14
outlay,Discretionary,Nondefense Discretionary,2019-08-01,FALSE,FALSE,2022,4,736.557
outlay,Discretionary,Nondefense Discretionary,2019-08-01,FALSE,FALSE,2023,5,754.752
outlay,Discretionary,Nondefense Discretionary,2019-08-01,FALSE,FALSE,2024,6,771.235
outlay,Discretionary,Nondefense Discretionary,2019-08-01,FALSE,FALSE,2025,7,789.307
outlay,Discretionary,Nondefense Discretionary,2019-08-01,FALSE,FALSE,2026,8,808.076
outlay,Discretionary,Nondefense Discretionary,2019-08-01,FALSE,FALSE,2027,9,826.793
outlay,Discretionary,Nondefense Discretionary,2019-08-01,FALSE,FALSE,2028,10,846.498
outlay,Discretionary,Nondefense Discretionary,2019-08-01,FALSE,FALSE,2029,11,867.562
outlay,Net Interest,Net Interest,2019-08-01,FALSE,FALSE,2019,1,371.627
outlay,Net Interest,Net Interest,2019-08-01,FALSE,FALSE,2020,2,390.363
outlay,Net Interest,Net Interest,2019-08-01,FALSE,FALSE,2021,3,418.301
outlay,Net Interest,Net Interest,2019-08-01,FALSE,FALSE,2022,4,456.303
outlay,Net Interest,Net Interest,2019-08-01,FALSE,FALSE,2023,5,505.997
outlay,Net Interest,Net Interest,2019-08-01,FALSE,FALSE,2024,6,553.887
outlay,Net Interest,Net Interest,2019-08-01,FALSE,FALSE,2025,7,602.187
outlay,Net Interest,Net Interest,2019-08-01,FALSE,FALSE,2026,8,652.681
outlay,Net Interest,Net Interest,2019-08-01,FALSE,FALSE,2027,9,703.867
outlay,Net Interest,Net Interest,2019-08-01,FALSE,FALSE,2028,10,757.67
outlay,Net Interest,Net Interest,2019-08-01,FALSE,FALSE,2029,11,806.894
outlay,Total,Total,2020-01-01,FALSE,FALSE,2020,1,4651.363
outlay,Total,Total,2020-01-01,FALSE,FALSE,2021,2,4815.304
outlay,Total,Total,2020-01-01,FALSE,FALSE,2022,3,5113.594
outlay,Total,Total,2020-01-01,FALSE,FALSE,2023,4,5321.533
outlay,Total,Total,2020-01-01,FALSE,FALSE,2024,5,5530.343
outlay,Total,Total,2020-01-01,FALSE,FALSE,2025,6,5873.534
outlay,Total,Total,2020-01-01,FALSE,FALSE,2026,7,6180.501
outlay,Total,Total,2020-01-01,FALSE,FALSE,2027,8,6463.163
outlay,Total,Total,2020-01-01,FALSE,FALSE,2028,9,6875.911
outlay,Total,Total,2020-01-01,FALSE,FALSE,2029,10,7007.233
outlay,Total,Total,2020-01-01,FALSE,FALSE,2030,11,7482.343
outlay,Mandatory,Total Mandatory,2020-01-01,FALSE,FALSE,2020,1,2863.464
outlay,Mandatory,Total Mandatory,2020-01-01,FALSE,FALSE,2021,2,2977.428
outlay,Mandatory,Total Mandatory,2020-01-01,FALSE,FALSE,2022,3,3197.813
outlay,Mandatory,Total Mandatory,2020-01-01,FALSE,FALSE,2023,4,3333.397
outlay,Mandatory,Total Mandatory,2020-01-01,FALSE,FALSE,2024,5,3465.833
outlay,Mandatory,Total Mandatory,2020-01-01,FALSE,FALSE,2025,6,3719.144
outlay,Mandatory,Total Mandatory,2020-01-01,FALSE,FALSE,2026,7,3941.357
outlay,Mandatory,Total Mandatory,2020-01-01,FALSE,FALSE,2027,8,4135.223
outlay,Mandatory,Total Mandatory,2020-01-01,FALSE,FALSE,2028,9,4451.218
outlay,Mandatory,Total Mandatory,2020-01-01,FALSE,FALSE,2029,10,4503.499
outlay,Mandatory,Total Mandatory,2020-01-01,FALSE,FALSE,2030,11,4873.652
outlay,Mandatory,Social Security,2020-01-01,FALSE,FALSE,2020,1,1093.854
outlay,Mandatory,Social Security,2020-01-01,FALSE,FALSE,2021,2,1158.12
outlay,Mandatory,Social Security,2020-01-01,FALSE,FALSE,2022,3,1230.039
outlay,Mandatory,Social Security,2020-01-01,FALSE,FALSE,2023,4,1306.524
outlay,Mandatory,Social Security,2020-01-01,FALSE,FALSE,2024,5,1386.079
outlay,Mandatory,Social Security,2020-01-01,FALSE,FALSE,2025,6,1468.161
outlay,Mandatory,Social Security,2020-01-01,FALSE,FALSE,2026,7,1552.756
outlay,Mandatory,Social Security,2020-01-01,FALSE,FALSE,2027,8,1641.758
outlay,Mandatory,Social Security,2020-01-01,FALSE,FALSE,2028,9,1734.285
outlay,Mandatory,Social Security,2020-01-01,FALSE,FALSE,2029,10,1828.338
outlay,Mandatory,Social Security,2020-01-01,FALSE,FALSE,2030,11,1925.79
outlay,Mandatory,Medicare,2020-01-01,FALSE,FALSE,2020,1,694.55
outlay,Mandatory,Medicare,2020-01-01,FALSE,FALSE,2021,2,740.619
outlay,Mandatory,Medicare,2020-01-01,FALSE,FALSE,2022,3,836.365
outlay,Mandatory,Medicare,2020-01-01,FALSE,FALSE,2023,4,861.518
outlay,Mandatory,Medicare,2020-01-01,FALSE,FALSE,2024,5,877.862
outlay,Mandatory,Medicare,2020-01-01,FALSE,FALSE,2025,6,989.989
outlay,Mandatory,Medicare,2020-01-01,FALSE,FALSE,2026,7,1060.167
outlay,Mandatory,Medicare,2020-01-01,FALSE,FALSE,2027,8,1134.312
outlay,Mandatory,Medicare,2020-01-01,FALSE,FALSE,2028,9,1278.531
